species;year;month;lon;lat
Pelophylax perezi;2019;2;-6,471515;37,13543
Pelophylax perezi;2019;1;-8,885254;37,1272
Pelophylax perezi;2004;1;-8,362351;39,43086
Pelophylax perezi;1990;1;-7,358408;38,21724
Pelophylax perezi;2021;9;-5,17938;36,4927
Pelophylax perezi;2016;6;-6,148759;37,87899
Pelophylax perezi;2012;5;-0,35;39,46
Pelophylax perezi;2011;4;-6,929557;39,21188
Pelophylax perezi;2006;1;-3,63;37,99
Pelophylax perezi;1978;4;-0,66;38,09
Pelophylax perezi;2001;10;-7,380659;39,45628
Pelophylax perezi;2019;6;-8,010328;37,98864
Pelophylax perezi;2019;3;-5,351538;36,68043
Pelophylax perezi;2022;4;-0,789921;38,18691
Pelophylax perezi;2019;4;-6,344176;37,60674
Pelophylax perezi;1978;5;-1,1;39,49
Pelophylax perezi;2020;7;-9,054357;39,17981
Pelophylax perezi;1990;1;-8,16715;37,32454
Pelophylax perezi;2019;4;-6,865352;37,20553
Pelophylax perezi;2019;5;-5,987474;37,37157
Pelophylax perezi;2006;1;-3,17;38,17
Pelophylax perezi;1978;4;-0,66;38,09
Pelophylax perezi;2004;4;-7,873469;39,17134
Pelophylax perezi;2018;6;-6,296131;37,57309
Pelophylax perezi;2021;12;-6,043653;37,3194
Pelophylax perezi;2015;8;-0,42;38,76
Pelophylax perezi;1995;1;-0,42;38,6
Pelophylax perezi;2017;1;-8,61;37,3
Pelophylax perezi;1978;4;-0,66;38,09
Pelophylax perezi;2004;1;-7,316928;39,42044
Pelophylax perezi;2019;6;-9,193098;38,64388
Pelophylax perezi;1978;4;-0,66;38,09
Pelophylax perezi;2018;5;-6,06;37,84
Pelophylax perezi;2017;3;-5,628389;37,863
Pelophylax perezi;2014;5;-5,777068;37,93502
Pelophylax perezi;2007;1;-8,629605;38,1595
Pelophylax perezi;2000;4;-7,207698;39,1485
Pelophylax perezi;2006;1;-3,4;37,72
Pelophylax perezi;2006;1;-1,92;37,81
Pelophylax perezi;2004;1;-7,191464;39,77893
Pelophylax perezi;2021;7;-8,318287;39,44586
Pelophylax perezi;2005;6;-8,031059;37,70252
Pelophylax perezi;2006;1;-6,03;36,69
Pelophylax perezi;2021;3;-7,34726;37,26018
Pelophylax perezi;2008;10;-0,55;38,67
Pelophylax perezi;2006;1;-2,16;37
Pelophylax perezi;2016;8;-8,486397;37,16258
Pelophylax perezi;2020;7;-4,716961;37,91404
Pelophylax perezi;2016;10;-6,178072;37,91959
Pelophylax perezi;2002;3;-8,827107;39,43248
Pelophylax perezi;2006;1;-4,21;38,71
Pelophylax perezi;2017;5;-6,181763;37,93873
Pelophylax perezi;2018;7;2,950202;39,84144
Pelophylax perezi;2021;11;-7,009888;38,88717
Pelophylax perezi;1996;1;-1,43;39,51
Pelophylax perezi;2006;1;-4,31;38,08
Pelophylax perezi;2003;1;-8,778663;38,17648
Pelophylax perezi;2006;1;-0,9;37,79
Pelophylax perezi;2016;3;-0,41;39,42
Pelophylax perezi;2016;5;-6,347178;37,58068
Pelophylax perezi;2022;6;-3,586907;37,17611
Pelophylax perezi;2022;3;-9,335713;39,11922
Pelophylax perezi;1991;1;-8,710916;39,43225
Pelophylax perezi;1990;1;-8,146396;38,53125
Pelophylax perezi;1991;1;-0,74;39,23
Pelophylax perezi;2008;12;-8,782578;38,65759
Pelophylax perezi;2004;1;-9,059419;39,34249
Pelophylax perezi;1990;1;-9,184398;39,25281
Pelophylax perezi;2004;1;-7,32124;39,2403
Pelophylax perezi;2004;1;-7,433057;39,42206
Pelophylax perezi;2019;7;-6,084038;39,94312
Pelophylax perezi;2006;1;-3,4;38,35
Pelophylax perezi;2017;2;-6,033497;37,74434
Pelophylax perezi;2018;8;-6,049029;38,10406
Pelophylax perezi;2020;2;-5,646299;37,827
Pelophylax perezi;2004;4;-8,05309;39,40559
Pelophylax perezi;2005;7;-7,19087;39,66888
Pelophylax perezi;2014;5;-5,527126;37,82614
Pelophylax perezi;2002;1;-7,584957;37,62174
Pelophylax perezi;2006;1;-2,03;38,17
Pelophylax perezi;2007;1;-7,952087;39,9542
Pelophylax perezi;2006;1;-2,15;37,72
Pelophylax perezi;2007;1;-6,851611;39,8762
Pelophylax perezi;2022;4;-8,819952;39,59844
Pelophylax perezi;1990;1;-7,874863;38,39806
Pelophylax perezi;2021;8;-1,824095;37,15301
Pelophylax perezi;2004;1;-8,359035;39,79125
Pelophylax perezi;2006;1;-3,75;39,07
Pelophylax perezi;2018;5;-4,831526;37,95713
Pelophylax perezi;2021;2;-9,062495;38,61622
Pelophylax perezi;2010;5;-0,44;38,5
Pelophylax perezi;2020;4;-6,102821;37,33999
Pelophylax perezi;2004;6;-7,92296;39,71718
Pelophylax perezi;2005;7;-8,366568;39,63875
Pelophylax perezi;2006;1;-0,87;38,78
Pelophylax perezi;2021;10;-0,229156;38,90916
Pelophylax perezi;2006;1;-3,17;38,26
Pelophylax perezi;2019;5;-5,937073;39,81301
Pelophylax perezi;2017;4;-6,728667;37,17292
Pelophylax perezi;2014;5;-0,52;38,24
Pelophylax perezi;2019;4;-7,622335;37,8228
Pelophylax perezi;2015;2;-5,792519;37,83473
Pelophylax perezi;2016;2;-6,579865;37,2179
Pelophylax perezi;2016;10;-4,40309;36,77455
Pelophylax perezi;2019;3;-7,844092;37,6774
Pelophylax perezi;2020;2;-8,84631;37,14909
Pelophylax perezi;2004;1;-7,074753;39,77705
Pelophylax perezi;2012;3;-8,753648;39,46191
Pelophylax perezi;2019;1;-6,566924;37,04697
Pelophylax perezi;2006;1;-0,6;39,86
Pelophylax perezi;2006;1;-2,15;37,45
Pelophylax perezi;2021;3;-6,105113;37,53632
Pelophylax perezi;1997;7;-7,433057;39,42206
Pelophylax perezi;2007;1;-8,9331;39,21046
Pelophylax perezi;1978;4;-0,66;38,09
Pelophylax perezi;2004;1;-8,828212;38,98194
Pelophylax perezi;2006;1;-4,66;38,25
Pelophylax perezi;2017;7;-5,305642;37,81722
Pelophylax perezi;2006;1;-5,27;39,68
Pelophylax perezi;2006;1;-3,86;38,53
Pelophylax perezi;2022;6;-9,194673;38,57659
Pelophylax perezi;1977;5;-5,48;39,78
Pelophylax perezi;2022;2;-5,773288;37,84598
Pelophylax perezi;2021;12;-6,566316;37,04687
Pelophylax perezi;2003;3;-7,866477;39,18074
Pelophylax perezi;2004;1;-7,31909;39,33037
Pelophylax perezi;2021;9;-9,133243;39,368
Pelophylax perezi;2006;1;-3,74;38,08
Pelophylax perezi;2007;1;-8,769194;39,05775
Pelophylax perezi;1978;4;-0,66;38,09
Pelophylax perezi;2021;8;-6,096125;37,25153
Pelophylax perezi;1997;7;-7,316928;39,42044
Pelophylax perezi;1977;5;-5,48;39,78
Pelophylax perezi;2006;1;-4,21;38,8
Pelophylax perezi;2004;1;-9,058752;38,53147
Pelophylax perezi;2022;5;-5,933535;37,35722
Pelophylax perezi;2021;4;-9,029262;38,45289
Pelophylax perezi;1977;5;-5,48;39,78
Pelophylax perezi;2018;5;-2,400776;36,83155
Pelophylax perezi;1997;5;-7,31909;39,33037
Pelophylax perezi;1986;1;-0,86;39,05
Pelophylax perezi;1977;5;-5,48;39,78
Pelophylax perezi;2021;5;-6,040031;37,33965
Pelophylax perezi;2005;5;-8,262662;38,90129
Pelophylax perezi;2022;4;-7,848205;37,67316
Pelophylax perezi;1990;1;-7,112689;38,1698
Pelophylax perezi;2006;1;-0,87;38,69
Pelophylax perezi;2006;1;-3,63;38,17
Pelophylax perezi;1978;9;-0,41;39,37
Pelophylax perezi;2021;10;-7,00983;38,8861
Pelophylax perezi;2014;5;-5,586214;37,93206
Pelophylax perezi;2022;4;-7,231543;37,92753
Pelophylax perezi;2021;4;-9,292343;39,27903
Pelophylax perezi;1978;9;-0,41;39,37
Pelophylax perezi;1991;1;-0,62;39,5
Pelophylax perezi;2003;3;-7,593646;39,54949
Pelophylax perezi;2006;1;-5,34;38,06
Pelophylax perezi;2022;7;-5,936054;37,3557
Pelophylax perezi;1994;9;-8,142025;38,43822
Pelophylax perezi;2010;9;-0,51;39,53
Pelophylax perezi;2009;6;-8,782578;38,65759
Pelophylax perezi;1978;9;-0,41;39,37
Pelophylax perezi;2005;1;-6,958053;39,77506
Pelophylax perezi;2017;4;-8,203089;37,15463
Pelophylax perezi;1993;4;-7,340193;38,4296
Pelophylax perezi;2006;1;-2,15;37,99
Pelophylax perezi;2014;5;-0,26;38,91
Pelophylax perezi;1978;9;-0,41;39,37
Pelophylax perezi;2021;4;-5,905296;37,35717
Pelophylax perezi;2022;6;-7,429835;39,28552
Pelophylax perezi;1990;1;-8,606024;37,23796
Pelophylax perezi;1990;1;-7,699019;38,61592
Pelophylax perezi;1978;9;-0,41;39,37
Pelophylax perezi;2004;1;-7,32124;39,2403
Pelophylax perezi;2006;1;-2,94;37,36
Pelophylax perezi;1978;9;-0,41;39,37
Pelophylax perezi;2020;3;-7,822117;37,06988
Pelophylax perezi;2020;4;-7,428253;39,28483
Pelophylax perezi;2004;1;-7,811534;37,62424
Pelophylax perezi;1990;1;-7,478993;37,25993
Pelophylax perezi;2007;1;-9,270672;39,14274
Pelophylax perezi;1978;4;-0,66;38,09
Pelophylax perezi;1990;1;-8,507437;39,38652
Pelophylax perezi;2004;1;-7,551059;39,33349
Pelophylax perezi;2021;6;-4,539598;37,02433
Pelophylax perezi;1978;9;-0,41;39,37
Pelophylax perezi;2013;8;0,02123;38,66607
Pelophylax perezi;2006;1;-4,31;37,99
Pelophylax perezi;2016;4;-6,037589;37,8579
Pelophylax perezi;2017;10;-8,821088;39,40482
Pelophylax perezi;2019;8;-4,26;37,46
Pelophylax perezi;2006;1;-0,61;39,77
Pelophylax perezi;2020;9;-8,540675;39,41248
Pelophylax perezi;2021;6;-4,555627;37,01206
Pelophylax perezi;1978;9;-0,41;39,37
Pelophylax perezi;2018;8;-8,780777;39,81627
Pelophylax perezi;2010;8;-8,983007;38,74209
Pelophylax perezi;2015;4;-5,482473;36,11463
Pelophylax perezi;2004;4;-8,205643;38,01335
Pelophylax perezi;2005;6;-7,294957;39,21079
Pelophylax perezi;2006;1;-0,87;38,87
Pelophylax perezi;2006;5;-0,69;39,07
Pelophylax perezi;1978;9;-0,41;39,37
Pelophylax perezi;2020;12;-9,34817;39,01043
Pelophylax perezi;2006;1;-1,01;37,71
Pelophylax perezi;2021;3;-4,744652;37,86319
Pelophylax perezi;2005;1;-7,024808;39,80617
Pelophylax perezi;2004;1;-8,133331;39,15907
Pelophylax perezi;2001;1;-1,32;39,33
Pelophylax perezi;2021;8;-9,291607;39,27739
Pelophylax perezi;2021;3;-4,722744;37,91552
Pelophylax perezi;2001;10;-7,3877;39,47752
Pelophylax perezi;2017;4;-7,886819;37,17955
Pelophylax perezi;1990;1;-8,468889;38,83894
Pelophylax perezi;2019;1;-5,540469;37,23399
Pelophylax perezi;2020;11;-8,29127;37,38677
Pelophylax perezi;2004;1;-7,663616;39,51504
Pelophylax perezi;2005;6;-8,271103;38,90581
Pelophylax perezi;2004;1;-7,890474;39,87781
Pelophylax perezi;2021;5;2,707547;39,76583
Pelophylax perezi;2005;6;-7,327004;39,39241
Pelophylax perezi;1995;1;-0,54;38,33
Pelophylax perezi;2006;1;-4,4;36,9
Pelophylax perezi;2002;4;-8,831982;37,35971
Pelophylax perezi;2006;1;-2,16;37,09
Pelophylax perezi;2007;1;-9,037299;39,56015
Pelophylax perezi;2019;9;-3,54;36,72
Pelophylax perezi;2007;1;-7,51139;37,91184
Pelophylax perezi;2004;1;-7,32124;39,2403
Pelophylax perezi;2020;2;-5,3514;36,76011
Pelophylax perezi;2006;1;-6,08;38,5
Pelophylax perezi;2016;7;-9,252119;38,76416
Pelophylax perezi;2022;4;-7,209009;37,94319
Pelophylax perezi;1990;1;-8,286208;37,76411
Pelophylax perezi;2014;5;-5,547207;37,8531
Pelophylax perezi;2004;1;-9,059495;39,4326
Pelophylax perezi;1978;9;-0,41;39,37
Pelophylax perezi;1997;3;-7,32124;39,2403
Pelophylax perezi;2015;2;-5,83312;37,73043
Pelophylax perezi;2006;1;-2,72;37,72
Pelophylax perezi;2006;1;-3,87;39,16
Pelophylax perezi;1978;9;-0,41;39,37
Pelophylax perezi;2019;6;2,912097;39,8771
Pelophylax perezi;2005;6;-8,057276;38,13366
Pelophylax perezi;1990;1;-8,19526;38,70682
Pelophylax perezi;2006;1;-6,77;38,24
Pelophylax perezi;2007;1;-7,2787;39,24707
Pelophylax perezi;1997;7;-7,433057;39,42206
Pelophylax perezi;2021;11;-7,009986;38,88703
Pelophylax perezi;1990;1;-7,24697;38,23767
Pelophylax perezi;2006;1;-4,29;36,9
Pelophylax perezi;2008;10;-1,07;39,59
Pelophylax perezi;2019;3;-5,286504;37,71548
Pelophylax perezi;2021;6;-9,286372;38,74013
Pelophylax perezi;2021;6;-4,530475;37,01411
Pelophylax perezi;2020;6;-4,963151;37,95125
Pelophylax perezi;2002;1;-7,572799;38,25243
Pelophylax perezi;2006;1;-5,41;36,71
Pelophylax perezi;2003;6;-8,344297;37,7959
Pelophylax perezi;2006;1;-5,24;38,51
Pelophylax perezi;2016;10;-8,774444;37,42697
Pelophylax perezi;2015;10;-0,57;38,61
Pelophylax perezi;2004;1;-7,316928;39,42044
Pelophylax perezi;1991;1;-0,26;39,67
Pelophylax perezi;2017;4;-6,046805;37,8442
Pelophylax perezi;2012;6;-8,045526;37,50077
Pelophylax perezi;2004;1;-8,145209;38,16788
Pelophylax perezi;2002;1;-8,681178;38,26426
Pelophylax perezi;2021;3;-8,468822;39,93188
Pelophylax perezi;2015;2;-9,034839;38,61494
Pelophylax perezi;2006;1;-3,75;39,16
Pelophylax perezi;2019;3;-4,735695;37,92198
Pelophylax perezi;2022;3;-6,324225;37,60708
Pelophylax perezi;2008;5;-7,771545;39,41126
Pelophylax perezi;2006;1;-5,47;38,51
Pelophylax perezi;2005;3;-6,974389;39,82064
Pelophylax perezi;2022;4;-0,513954;38,32227
Pelophylax perezi;1990;1;-8,667835;38,70744
Pelophylax perezi;2022;6;-1,964778;37,13561
Pelophylax perezi;2007;1;-7,641818;39,27303
Pelophylax perezi;2022;5;-9,390609;38,78759
Pelophylax perezi;2006;4;-7,781059;37,06715
Pelophylax perezi;2007;1;-8,36289;37,19361
Pelophylax perezi;2006;5;-0,76;39,07
Pelophylax perezi;2011;4;-8,909255;39,43162
Pelophylax perezi;2021;10;-7,913621;37,18524
Pelophylax perezi;1992;6;-7,579797;37,89205
Pelophylax perezi;2006;1;-4,52;36,9
Pelophylax perezi;2006;1;-5,26;39,23
Pelophylax perezi;2006;1;-1,31;39,78
Pelophylax perezi;2006;1;-3,62;37,81
Pelophylax perezi;1994;6;-7,54544;39,60372
Pelophylax perezi;1990;1;-8,739872;37,30378
Pelophylax perezi;1990;1;-7,883974;37,56422
Pelophylax perezi;2004;1;-7,678844;38,70426
Pelophylax perezi;1985;12;-6,05;37,28
Pelophylax perezi;2020;9;-6,030214;39,99126
Pelophylax perezi;2017;6;-4,768245;37,93173
Pelophylax perezi;1991;1;-0,49;39,68
Pelophylax perezi;2021;2;-4,72393;37,98892
Pelophylax perezi;1985;12;-6,05;37,28
Pelophylax perezi;2006;1;-4,75;37,35
Pelophylax perezi;2016;5;-7,653378;37,69391
Pelophylax perezi;2017;6;-8,752785;39,46061
Pelophylax perezi;2002;1;-8,712028;39,16194
Pelophylax perezi;2018;6;-6,066114;37,99842
Pelophylax perezi;2005;4;-8,848984;39,93827
Pelophylax perezi;2004;6;-8,060704;39,73381
Pelophylax perezi;2022;2;-5,501009;37,9046
Pelophylax perezi;2005;6;-7,387144;39,4588
Pelophylax perezi;2004;1;-8,012546;39,51852
Pelophylax perezi;2018;5;-5,900659;37,89111
Pelophylax perezi;2003;4;-8,415586;39,20312
Pelophylax perezi;2020;11;-7,428455;39,28424
Pelophylax perezi;1990;1;-9,011109;39,47275
Pelophylax perezi;2007;1;-8,019829;38,92518
Pelophylax perezi;2020;5;-8,797813;39,83302
Pelophylax perezi;2010;8;-0,59;38,54
Pelophylax perezi;2020;2;-5,61241;37,82524
Pelophylax perezi;2014;5;-3,995315;38,16364
Pelophylax perezi;2005;6;-7,150165;39,6552
Pelophylax perezi;2006;1;-5,28;39,95
Pelophylax perezi;2004;1;-7,817226;37,26378
Pelophylax perezi;2013;5;-5,776943;37,93489
Pelophylax perezi;2001;10;-7,382064;39,45984
Pelophylax perezi;2018;7;-7,215016;39,24345
Pelophylax perezi;1998;3;-8,12774;39,60955
Pelophylax perezi;2004;4;-8,090894;39,74617
Pelophylax perezi;2006;1;-2,71;38,53
Pelophylax perezi;2020;10;-6,619212;37,34584
Pelophylax perezi;2003;5;-8,022762;37,47675
Pelophylax perezi;1990;1;-8,01052;37,16985
Pelophylax perezi;1990;1;-8,784903;39,51746
Pelophylax perezi;1990;1;-7,208179;38,98303
Pelophylax perezi;2020;7;-7,785603;39,52327
Pelophylax perezi;2022;4;-6,039521;39,85081
Pelophylax perezi;2017;5;-6,028171;39,84535
Pelophylax perezi;2003;5;-7,095906;39,83629
Pelophylax perezi;2004;1;-7,342255;38,33951
Pelophylax perezi;2006;1;-4,51;36,63
Pelophylax perezi;2003;4;-7,626951;39,3989
Pelophylax perezi;2016;2;-6,578534;37,21904
Pelophylax perezi;2006;1;-6,64;38,78
Pelophylax perezi;2021;5;2,76818;39,76973
Pelophylax perezi;2016;4;-0,65;38,25
Pelophylax perezi;2006;1;-0,64;38,78
Pelophylax perezi;2022;5;-8,15829;39,67102
Pelophylax perezi;2007;1;-8,394367;38,57588
Pelophylax perezi;2005;3;-7,515491;39,69312
Pelophylax perezi;2016;4;-6,48255;37,12818
Pelophylax perezi;2006;1;-6,44;37,87
Pelophylax perezi;2015;12;-0,52;38,25
Pelophylax perezi;2022;4;-9,168122;38,57823
Pelophylax perezi;2006;1;-5,33;37,97
Pelophylax perezi;2021;5;-2,249211;37,50188
Pelophylax perezi;2005;5;-8,231151;38,77011
Pelophylax perezi;1986;4;-8,484354;37,13837
Pelophylax perezi;2006;1;-1,32;39,33
Pelophylax perezi;1994;1;-1,54;39,61
Pelophylax perezi;2006;1;-2,71;39,34
Pelophylax perezi;2017;1;-8,42;37,12
Pelophylax perezi;2019;4;-8,015378;38,99366
Pelophylax perezi;2021;9;2,994252;39,90241
Pelophylax perezi;1985;1;-0,73;39,41
Pelophylax perezi;2006;1;-3,4;37,81
Pelophylax perezi;1985;12;-6,05;37,28
Pelophylax perezi;2021;6;2,497422;39,53272
Pelophylax perezi;1990;1;-7,820347;37,76129
Pelophylax perezi;2005;5;-8,780291;39,97836
Pelophylax perezi;2005;6;-8,255274;37,86812
Pelophylax perezi;2004;4;-8,100821;39,29189
Pelophylax perezi;2004;1;-7,696667;37,71315
Pelophylax perezi;1985;12;-6,05;37,28
Pelophylax perezi;2019;4;-7,84242;37,67586
Pelophylax perezi;2004;10;-8,06789;38,4374
Pelophylax perezi;1990;1;-7,991093;39,6698
Pelophylax perezi;2018;4;-6,228236;37,64322
Pelophylax perezi;2018;3;-5,6;36,07
Pelophylax perezi;1982;8;-0,61;39,59
Pelophylax perezi;2014;4;-5,503608;36,08006
Pelophylax perezi;2004;1;-6,958053;39,77506
Pelophylax perezi;2004;1;-7,31909;39,33037
Pelophylax perezi;1990;1;-8,493912;38,92659
Pelophylax perezi;1994;1;-1,43;39,69
Pelophylax perezi;2006;1;-3,74;37,72
Pelophylax perezi;2006;1;-5,27;39,41
Pelophylax perezi;2003;1;-8,412018;38,08678
Pelophylax perezi;2004;4;-8,077523;39,36093
Pelophylax perezi;2022;5;-9,330888;39,35525
Pelophylax perezi;2019;10;-9,083803;39,40808
Pelophylax perezi;2016;4;-0,74;38,18
Pelophylax perezi;2018;9;-6,566356;37,04688
Pelophylax perezi;2021;3;-6,562387;39,43919
Pelophylax perezi;2017;5;-3,879669;36,77466
Pelophylax perezi;2021;11;-8,926156;39,42665
Pelophylax perezi;1997;9;-7,31909;39,33037
Pelophylax perezi;2021;4;-6,894588;37,17296
Pelophylax perezi;2019;4;-6,147135;37,77632
Pelophylax perezi;2006;1;-5,42;37,07
Pelophylax perezi;2005;4;-8,758279;39,75726
Pelophylax perezi;2020;2;-9,119067;38,5737
Pelophylax perezi;2018;7;-4,78;37,87
Pelophylax perezi;2016;6;-6,182569;37,93827
Pelophylax perezi;2019;5;-3,082235;36,99549
Pelophylax perezi;2016;11;-6,561894;37,04741
Pelophylax perezi;2021;5;-0,597494;38,67413
Pelophylax perezi;2005;4;-8,095204;39,28238
Pelophylax perezi;2004;1;-7,338122;38,51968
Pelophylax perezi;2005;6;-9,080255;39,25516
Pelophylax perezi;2017;10;-6,04682;37,84413
Pelophylax perezi;2005;6;-7,338653;39,46274
Pelophylax perezi;2022;5;-7,381559;39,38237
Pelophylax perezi;1992;6;-8,943448;39,25239
Pelophylax perezi;2020;5;-8,457489;38,68259
Pelophylax perezi;2019;3;-8,91714;38,65073
Pelophylax perezi;2021;10;-7,009902;38,88632
Pelophylax perezi;2006;1;-0,64;38,69
Pelophylax perezi;2006;1;-3,64;39,07
Pelophylax perezi;1990;1;-8,190788;37,4125
Pelophylax perezi;2003;3;-7,575282;39,5557
Pelophylax perezi;2012;6;-5,503738;36,08023
Pelophylax perezi;2022;4;-7,382932;37,8203
Pelophylax perezi;1987;1;-0,78;39,41
Pelophylax perezi;2019;7;-0,221477;38,92506
Pelophylax perezi;2022;6;-9,138209;39,36097
Pelophylax perezi;2006;6;-0,05;39,93
Pelophylax perezi;2005;1;-6,955385;39,8651
Pelophylax perezi;2007;1;-7,610728;38,72473
Pelophylax perezi;2021;6;-8,469082;37,66032
Pelophylax perezi;2004;1;-8,381058;37,26808
Pelophylax perezi;2006;1;-1,11;38,25
Pelophylax perezi;2021;11;-5,505685;37,62862
Pelophylax perezi;2013;9;-6,486053;37,20277
Pelophylax perezi;2018;2;-6,178005;37,92008
Pelophylax perezi;2022;8;-7,54847;37,30054
Pelophylax perezi;2004;1;-7,212246;38,96837
Pelophylax perezi;2016;9;-8,752657;39,46078
Pelophylax perezi;2019;3;-5,244813;36,76281
Pelophylax perezi;2020;8;-9,15595;38,72934
Pelophylax perezi;2004;1;-8,943592;39,07217
Pelophylax perezi;2005;4;-8,284845;39,17105
Pelophylax perezi;1996;11;-7,658403;39,78527
Pelophylax perezi;2021;4;-5,935901;37,35889
Pelophylax perezi;2005;1;-7,661886;39,60512
Pelophylax perezi;2016;6;-0,88;38,76
Pelophylax perezi;2004;1;-7,316928;39,42044
Pelophylax perezi;2010;5;-0,06;39,93
Pelophylax perezi;1992;1;-0,85;39,41
Pelophylax perezi;2022;5;-4,572528;36,59244
Pelophylax perezi;1994;4;-9,059648;39,61281
Pelophylax perezi;1989;1;-0,75;38,87
Pelophylax perezi;2006;1;-2,27;37,27
Pelophylax perezi;2006;1;-6,37;39,95
Pelophylax perezi;2019;9;-3,59;37,17
Pelophylax perezi;2021;7;-0,366667;39,33333
Pelophylax perezi;2007;1;-7,851007;38,31015
Pelophylax perezi;2004;1;-7,420789;39,96246
Pelophylax perezi;2006;1;-2,49;37,72
Pelophylax perezi;2006;1;-3,85;37,54
Pelophylax perezi;2005;9;-4,775797;38,43214
Pelophylax perezi;2022;4;-8,708486;39,56799
Pelophylax perezi;2006;1;-3,63;38,26
Pelophylax perezi;2020;11;-8,021808;37,04035
Pelophylax perezi;2003;3;-7,525381;39,52124
Pelophylax perezi;2021;11;-3,59;37,17
Pelophylax perezi;2004;7;-9,058752;38,53147
Pelophylax perezi;2021;4;-5,935915;37,35891
Pelophylax perezi;2006;1;-4,2;38,53
Pelophylax perezi;2004;12;-9,27327;39,07462
Pelophylax perezi;2018;7;-9,424306;38,75083
Pelophylax perezi;2018;12;-8,013954;37,02476
Pelophylax perezi;2006;1;-2,72;37,81
Pelophylax perezi;1996;12;-7,32124;39,2403
Pelophylax perezi;2005;7;-9,015737;39,42569
Pelophylax perezi;2019;9;-7,407856;39,31437
Pelophylax perezi;2007;1;-8,219823;38,79459
Pelophylax perezi;1990;1;-7,103799;39,92394
Pelophylax perezi;2006;1;-5,27;39,59
Pelophylax perezi;2020;7;-4,965633;37,95032
Pelophylax perezi;2006;1;-2,16;36,82
Pelophylax perezi;2011;4;-4,8828;37,92459
Pelophylax perezi;2013;4;-6,029391;39,84715
Pelophylax perezi;2014;9;-0,31723;38,79611
Pelophylax perezi;2013;3;-5,89644;38,10464
Pelophylax perezi;2004;1;-7,660148;39,69519
Pelophylax perezi;2018;2;-6,563553;37,04772
Pelophylax perezi;2019;8;-4,802121;39,21595
Pelophylax perezi;2003;5;-8,629897;38,10234
Pelophylax perezi;2005;6;-8,657524;38,76368
Pelophylax perezi;2006;1;-5,95;36,33
Pelophylax perezi;1990;1;-8,170783;38,61904
Pelophylax perezi;2010;10;-0,78;39,09
Pelophylax perezi;2011;8;-7,660666;37,64151
Pelophylax perezi;2019;1;-6,528402;36,9881
Pelophylax perezi;1997;3;-7,435071;39,33199
Pelophylax perezi;2011;12;-8,379601;39,42214
Pelophylax perezi;2017;7;-8,15798;37,29621
Pelophylax perezi;2004;1;-7,549194;39,42357
Pelophylax perezi;2018;4;-7,054528;38,17988
Pelophylax perezi;2005;5;-6,955385;39,8651
Pelophylax perezi;2020;2;-7,347663;37,26099
Pelophylax perezi;2004;1;-7,316928;39,42044
Pelophylax perezi;2004;1;-7,32124;39,2403
Pelophylax perezi;2016;9;-4,045007;38,15662
Pelophylax perezi;2006;1;-6,45;37,51
Pelophylax perezi;2002;1;-7,685429;38,34387
Pelophylax perezi;1997;5;-7,435071;39,33199
Pelophylax perezi;2005;5;-8,491897;38,57817
Pelophylax perezi;2004;1;-7,583245;37,71184
Pelophylax perezi;1998;1;-7,478993;37,25993
Pelophylax perezi;2010;5;-8,489513;37,70345
Pelophylax perezi;2015;5;-9,036727;38,61534
Pelophylax perezi;2014;5;-5,777068;37,93502
Pelophylax perezi;2019;8;-6,56637;37,04679
Pelophylax perezi;2004;1;-9,174354;38,89182
Pelophylax perezi;2006;1;-4,66;38,34
Pelophylax perezi;2006;1;-1,01;37,89
Pelophylax perezi;2020;5;-7,048922;37,21699
Pelophylax perezi;2019;5;-8,743951;37,94976
Pelophylax perezi;2022;8;-7,326522;39,92585
Pelophylax perezi;2021;8;-0,69206;38,26402
Pelophylax perezi;2006;1;-1,45;38,43
Pelophylax perezi;2007;1;-8,294158;39,88979
Pelophylax perezi;2019;8;-7,864054;37,06851
Pelophylax perezi;1990;1;-7,60117;39,55745
Pelophylax perezi;2006;1;-3,86;38,17
Pelophylax perezi;1975;5;-5,46;39,85
